15,2010-02-05,19.83,2.954,NA,NA,NA,NA,NA,131.5279032,8.35,FALSE
15,2010-02-12,22,2.94,NA,NA,NA,NA,NA,131.5866129,8.35,TRUE
15,2010-02-19,27.54,2.909,NA,NA,NA,NA,NA,131.637,8.35,FALSE
15,2010-02-26,29.87,2.91,NA,NA,NA,NA,NA,131.686,8.35,FALSE
15,2010-03-05,31.79,2.919,NA,NA,NA,NA,NA,131.735,8.35,FALSE
15,2010-03-12,41.39,2.938,NA,NA,NA,NA,NA,131.784,8.35,FALSE
15,2010-03-19,44.69,2.96,NA,NA,NA,NA,NA,131.8242903,8.35,FALSE
15,2010-03-26,39.53,2.963,NA,NA,NA,NA,NA,131.863129,8.35,FALSE
15,2010-04-02,45.27,2.957,NA,NA,NA,NA,NA,131.9019677,8.185,FALSE
15,2010-04-09,57.77,2.992,NA,NA,NA,NA,NA,131.9408065,8.185,FALSE
15,2010-04-16,49.63,3.01,NA,NA,NA,NA,NA,131.9809,8.185,FALSE
15,2010-04-23,46.54,3.021,NA,NA,NA,NA,NA,132.0226667,8.185,FALSE
15,2010-04-30,49.09,3.042,NA,NA,NA,NA,NA,132.0644333,8.185,FALSE
15,2010-05-07,63.16,3.095,NA,NA,NA,NA,NA,132.1062,8.185,FALSE
15,2010-05-14,47.13,3.112,NA,NA,NA,NA,NA,132.152129,8.185,FALSE
15,2010-05-21,59.09,3.096,NA,NA,NA,NA,NA,132.2230323,8.185,FALSE
15,2010-05-28,70.61,3.046,NA,NA,NA,NA,NA,132.2939355,8.185,FALSE
15,2010-06-04,69.99,3.006,NA,NA,NA,NA,NA,132.3648387,8.185,FALSE
15,2010-06-11,61.04,2.972,NA,NA,NA,NA,NA,132.4357419,8.185,FALSE
15,2010-06-18,65.83,2.942,NA,NA,NA,NA,NA,132.4733333,8.185,FALSE
15,2010-06-25,72.79,2.958,NA,NA,NA,NA,NA,132.4976,8.185,FALSE
15,2010-07-02,66.13,2.958,NA,NA,NA,NA,NA,132.5218667,8.099,FALSE
15,2010-07-09,77.33,2.94,NA,NA,NA,NA,NA,132.5461333,8.099,FALSE
15,2010-07-16,72.83,2.933,NA,NA,NA,NA,NA,132.5667742,8.099,FALSE
15,2010-07-23,73.2,2.924,NA,NA,NA,NA,NA,132.5825806,8.099,FALSE
15,2010-07-30,72.04,2.932,NA,NA,NA,NA,NA,132.5983871,8.099,FALSE
15,2010-08-06,72.7,2.942,NA,NA,NA,NA,NA,132.6141935,8.099,FALSE
15,2010-08-13,72.17,2.923,NA,NA,NA,NA,NA,132.63,8.099,FALSE
15,2010-08-20,71.1,2.913,NA,NA,NA,NA,NA,132.6616129,8.099,FALSE
15,2010-08-27,65.07,2.885,NA,NA,NA,NA,NA,132.6932258,8.099,FALSE
15,2010-09-03,73.17,2.86,NA,NA,NA,NA,NA,132.7248387,8.099,FALSE
15,2010-09-10,62.36,2.837,NA,NA,NA,NA,NA,132.7564516,8.099,TRUE
15,2010-09-17,57.94,2.846,NA,NA,NA,NA,NA,132.7670667,8.099,FALSE
15,2010-09-24,62.53,2.837,NA,NA,NA,NA,NA,132.7619333,8.099,FALSE
15,2010-10-01,59.69,2.84,NA,NA,NA,NA,NA,132.7568,8.067,FALSE
15,2010-10-08,52.19,2.903,NA,NA,NA,NA,NA,132.7516667,8.067,FALSE
15,2010-10-15,49.96,2.999,NA,NA,NA,NA,NA,132.7633548,8.067,FALSE
15,2010-10-22,47.1,3.049,NA,NA,NA,NA,NA,132.8170968,8.067,FALSE
15,2010-10-29,55.09,3.055,NA,NA,NA,NA,NA,132.8708387,8.067,FALSE
15,2010-11-05,40.29,3.049,NA,NA,NA,NA,NA,132.9245806,8.067,FALSE
15,2010-11-12,39.63,3.065,NA,NA,NA,NA,NA,132.9783226,8.067,FALSE
15,2010-11-19,44.1,3.138,NA,NA,NA,NA,NA,132.9172,8.067,FALSE
15,2010-11-26,40.71,3.186,NA,NA,NA,NA,NA,132.8369333,8.067,TRUE
15,2010-12-03,36,3.2,NA,NA,NA,NA,NA,132.7566667,8.067,FALSE
15,2010-12-10,23.97,3.255,NA,NA,NA,NA,NA,132.6764,8.067,FALSE
15,2010-12-17,25.3,3.301,NA,NA,NA,NA,NA,132.6804516,8.067,FALSE
15,2010-12-24,25.07,3.309,NA,NA,NA,NA,NA,132.7477419,8.067,FALSE
15,2010-12-31,26.54,3.336,NA,NA,NA,NA,NA,132.8150323,8.067,TRUE
15,2011-01-07,30.53,3.351,NA,NA,NA,NA,NA,132.8823226,7.771,FALSE
15,2011-01-14,19.53,3.367,NA,NA,NA,NA,NA,132.9510645,7.771,FALSE
