4,2010-02-05,43.76,2.598,NA,NA,NA,NA,NA,126.4420645,8.623,FALSE
4,2010-02-12,28.84,2.573,NA,NA,NA,NA,NA,126.4962581,8.623,TRUE
4,2010-02-19,36.45,2.54,NA,NA,NA,NA,NA,126.5262857,8.623,FALSE
4,2010-02-26,41.36,2.59,NA,NA,NA,NA,NA,126.5522857,8.623,FALSE
4,2010-03-05,43.49,2.654,NA,NA,NA,NA,NA,126.5782857,8.623,FALSE
4,2010-03-12,49.63,2.704,NA,NA,NA,NA,NA,126.6042857,8.623,FALSE
4,2010-03-19,55.19,2.743,NA,NA,NA,NA,NA,126.6066452,8.623,FALSE
4,2010-03-26,39.91,2.752,NA,NA,NA,NA,NA,126.6050645,8.623,FALSE
4,2010-04-02,48.77,2.74,NA,NA,NA,NA,NA,126.6034839,7.896,FALSE
4,2010-04-09,54.16,2.773,NA,NA,NA,NA,NA,126.6019032,7.896,FALSE
4,2010-04-16,56.23,2.81,NA,NA,NA,NA,NA,126.5621,7.896,FALSE
4,2010-04-23,56.87,2.805,NA,NA,NA,NA,NA,126.4713333,7.896,FALSE
4,2010-04-30,53.04,2.787,NA,NA,NA,NA,NA,126.3805667,7.896,FALSE
4,2010-05-07,56.77,2.836,NA,NA,NA,NA,NA,126.2898,7.896,FALSE
4,2010-05-14,62.35,2.845,NA,NA,NA,NA,NA,126.2085484,7.896,FALSE
4,2010-05-21,67.4,2.82,NA,NA,NA,NA,NA,126.1843871,7.896,FALSE
4,2010-05-28,67.73,2.756,NA,NA,NA,NA,NA,126.1602258,7.896,FALSE
4,2010-06-04,70.83,2.701,NA,NA,NA,NA,NA,126.1360645,7.896,FALSE
4,2010-06-11,78.45,2.668,NA,NA,NA,NA,NA,126.1119032,7.896,FALSE
4,2010-06-18,81.53,2.635,NA,NA,NA,NA,NA,126.114,7.896,FALSE
4,2010-06-25,81.1,2.654,NA,NA,NA,NA,NA,126.1266,7.896,FALSE
4,2010-07-02,73.66,2.668,NA,NA,NA,NA,NA,126.1392,7.372,FALSE
4,2010-07-09,80.35,2.637,NA,NA,NA,NA,NA,126.1518,7.372,FALSE
4,2010-07-16,78.53,2.621,NA,NA,NA,NA,NA,126.1498065,7.372,FALSE
4,2010-07-23,79.78,2.612,NA,NA,NA,NA,NA,126.1283548,7.372,FALSE
4,2010-07-30,80.7,2.65,NA,NA,NA,NA,NA,126.1069032,7.372,FALSE
4,2010-08-06,76.53,2.64,NA,NA,NA,NA,NA,126.0854516,7.372,FALSE
4,2010-08-13,78.08,2.698,NA,NA,NA,NA,NA,126.064,7.372,FALSE
4,2010-08-20,78.83,2.671,NA,NA,NA,NA,NA,126.0766452,7.372,FALSE
4,2010-08-27,74.44,2.621,NA,NA,NA,NA,NA,126.0892903,7.372,FALSE
4,2010-09-03,76.8,2.584,NA,NA,NA,NA,NA,126.1019355,7.372,FALSE
4,2010-09-10,73.54,2.574,NA,NA,NA,NA,NA,126.1145806,7.372,TRUE
4,2010-09-17,64.91,2.594,NA,NA,NA,NA,NA,126.1454667,7.372,FALSE
4,2010-09-24,60.96,2.642,NA,NA,NA,NA,NA,126.1900333,7.372,FALSE
4,2010-10-01,63.96,2.619,NA,NA,NA,NA,NA,126.2346,7.127,FALSE
4,2010-10-08,67.73,2.645,NA,NA,NA,NA,NA,126.2791667,7.127,FALSE
4,2010-10-15,62.03,2.732,NA,NA,NA,NA,NA,126.3266774,7.127,FALSE
4,2010-10-22,64.17,2.736,NA,NA,NA,NA,NA,126.3815484,7.127,FALSE
4,2010-10-29,56.94,2.718,NA,NA,NA,NA,NA,126.4364194,7.127,FALSE
4,2010-11-05,51.6,2.699,NA,NA,NA,NA,NA,126.4912903,7.127,FALSE
4,2010-11-12,52.65,2.741,NA,NA,NA,NA,NA,126.5461613,7.127,FALSE
4,2010-11-19,48.05,2.78,NA,NA,NA,NA,NA,126.6072,7.127,FALSE
4,2010-11-26,48.08,2.752,NA,NA,NA,NA,NA,126.6692667,7.127,TRUE
4,2010-12-03,46.4,2.727,NA,NA,NA,NA,NA,126.7313333,7.127,FALSE
4,2010-12-10,42.4,2.86,NA,NA,NA,NA,NA,126.7934,7.127,FALSE
4,2010-12-17,46.57,2.884,NA,NA,NA,NA,NA,126.8794839,7.127,FALSE
4,2010-12-24,43.21,2.887,NA,NA,NA,NA,NA,126.9835806,7.127,FALSE
4,2010-12-31,38.09,2.955,NA,NA,NA,NA,NA,127.0876774,7.127,TRUE
4,2011-01-07,39.34,2.98,NA,NA,NA,NA,NA,127.1917742,6.51,FALSE
4,2011-01-14,31.6,2.992,NA,NA,NA,NA,NA,127.3009355,6.51,FALSE
4,2011-01-21,38.34,3.017,NA,NA,NA,NA,NA,127.4404839,6.51,FALSE
4,2011-01-28,40.6,3.022,NA,NA,NA,NA,NA,127.5800323,6.51,FALSE
4,2011-02-04,34.61,2.996,NA,NA,NA,NA,NA,127.7195806,6.51,FALSE
4,2011-02-11,33.29,3.033,NA,NA,NA,NA,NA,127.859129,6.51,TRUE
4,2011-02-18,48.17,3.058,NA,NA,NA,NA,NA,127.99525,6.51,FALSE
4,2011-02-25,49,3.087,NA,NA,NA,NA,NA,128.13,6.51,FALSE
4,2011-03-04,46.56,3.305,NA,NA,NA,NA,NA,128.26475,6.51,FALSE
4,2011-03-11,50.93,3.461,NA,NA,NA,NA,NA,128.3995,6.51,FALSE
4,2011-03-18,51.86,3.495,NA,NA,NA,NA,NA,128.5121935,6.51,FALSE
4,2011-03-25,59.1,3.48,NA,NA,NA,NA,NA,128.6160645,6.51,FALSE
4,2011-04-01,56.99,3.521,NA,NA,NA,NA,NA,128.7199355,5.946,FALSE
4,2011-04-08,62.61,3.605,NA,NA,NA,NA,NA,128.8238065,5.946,FALSE
4,2011-04-15,62.34,3.724,NA,NA,NA,NA,NA,128.9107333,5.946,FALSE
4,2011-04-22,68.8,3.781,NA,NA,NA,NA,NA,128.9553,5.946,FALSE
4,2011-04-29,64.22,3.781,NA,NA,NA,NA,NA,128.9998667,5.946,FALSE
4,2011-05-06,63.41,3.866,NA,NA,NA,NA,NA,129.0444333,5.946,FALSE
4,2011-05-13,70.65,3.872,NA,NA,NA,NA,NA,129.089,5.946,FALSE
4,2011-05-20,70.49,3.881,NA,NA,NA,NA,NA,129.0756774,5.946,FALSE
4,2011-05-27,73.65,3.771,NA,NA,NA,NA,NA,129.0623548,5.946,FALSE
4,2011-06-03,78.26,3.683,NA,NA,NA,NA,NA,129.0490323,5.946,FALSE
4,2011-06-10,80.05,3.64,NA,NA,NA,NA,NA,129.0357097,5.946,FALSE
4,2011-06-17,83.51,3.618,NA,NA,NA,NA,NA,129.0432,5.946,FALSE
4,2011-06-24,81.85,3.57,NA,NA,NA,NA,NA,129.0663,5.946,FALSE
4,2011-07-01,84.54,3.504,NA,NA,NA,NA,NA,129.0894,5.644,FALSE
4,2011-07-08,84.59,3.469,NA,NA,NA,NA,NA,129.1125,5.644,FALSE
4,2011-07-15,83.27,3.563,NA,NA,NA,NA,NA,129.1338387,5.644,FALSE
4,2011-07-22,82.84,3.627,NA,NA,NA,NA,NA,129.1507742,5.644,FALSE
4,2011-07-29,84.36,3.659,NA,NA,NA,NA,NA,129.1677097,5.644,FALSE
4,2011-08-05,86.09,3.662,NA,NA,NA,NA,NA,129.1846452,5.644,FALSE
4,2011-08-12,82.98,3.617,NA,NA,NA,NA,NA,129.2015806,5.644,FALSE
4,2011-08-19,82.77,3.55,NA,NA,NA,NA,NA,129.2405806,5.644,FALSE
4,2011-08-26,81.47,3.523,NA,NA,NA,NA,NA,129.2832581,5.644,FALSE
4,2011-09-02,77.99,3.533,NA,NA,NA,NA,NA,129.3259355,5.644,FALSE
4,2011-09-09,73.34,3.554,NA,NA,NA,NA,NA,129.3686129,5.644,TRUE
4,2011-09-16,72.76,3.532,NA,NA,NA,NA,NA,129.4306,5.644,FALSE
4,2011-09-23,69.23,3.473,NA,NA,NA,NA,NA,129.5183333,5.644,FALSE
4,2011-09-30,72.15,3.371,NA,NA,NA,NA,NA,129.6060667,5.644,FALSE
4,2011-10-07,65.79,3.299,NA,NA,NA,NA,NA,129.6938,5.143,FALSE
4,2011-10-14,63.75,3.283,NA,NA,NA,NA,NA,129.7706452,5.143,FALSE
4,2011-10-21,64.79,3.361,NA,NA,NA,NA,NA,129.7821613,5.143,FALSE
4,2011-10-28,55.31,3.362,NA,NA,NA,NA,NA,129.7936774,5.143,FALSE
4,2011-11-04,49.86,3.322,NA,NA,NA,NA,NA,129.8051935,5.143,FALSE
4,2011-11-11,47.12,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.8167097,5.143,FALSE
4,2011-11-18,50.44,3.294,4539.94,840.56,372.9,613.96,5358.13,129.8268333,5.143,FALSE
4,2011-11-25,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,TRUE
4,2011-12-02,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2,129.8459667,5.143,FALSE
4,2011-12-09,31.64,3.153,5857.72,30,984.98,4692.5,13503.99,129.8555333,5.143,FALSE
4,2011-12-16,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,FALSE
4,2011-12-23,35.92,3.103,2461.94,69.05,2938.24,52,4396.76,129.9845484,5.143,FALSE
4,2011-12-30,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.0710323,5.143,TRUE
4,2012-01-06,38.64,3.158,7857.71,38677.72,234,863.22,8682.95,130.1575161,4.607,FALSE
4,2012-01-13,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.607,FALSE
4,2012-01-20,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.2792258,4.607,FALSE
4,2012-01-27,40.31,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.3144516,4.607,FALSE
4,2012-02-03,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.15,130.3496774,4.607,FALSE
4,2012-02-10,33,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.3849032,4.607,TRUE
4,2012-02-17,34.19,3.493,14225.99,11049.65,17.36,11912.49,7565.99,130.4546207,4.607,FALSE
4,2012-02-24,41.31,3.541,9777.71,4703.88,5.4,1179.72,9352.14,130.5502069,4.607,FALSE
4,2012-03-02,50.38,3.619,18564.88,1394.86,32.93,10714.6,3592.82,130.6457931,4.607,FALSE
4,2012-03-09,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.7413793,4.607,FALSE
4,2012-03-16,59.81,3.707,5669.21,37.12,NA,8540.87,2544.94,130.8261935,4.607,FALSE
4,2012-03-23,59.07,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,FALSE
4,2012-03-30,72.63,3.82,2565.8,442.52,6.5,487.66,4076.68,130.9670968,4.607,FALSE
4,2012-04-06,67.69,3.864,11341.17,NA,73.38,5677.89,7821.95,131.0375484,4.308,FALSE
4,2012-04-13,68.69,3.881,12506.74,5941.43,30.84,3915.29,4392.95,131.108,4.308,FALSE
4,2012-04-20,68.6,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.1173333,4.308,FALSE
4,2012-04-27,76.47,3.81,3993.66,97.77,26.68,113.37,3947.45,131.1266667,4.308,FALSE
4,2012-05-04,80.14,3.747,13737.91,NA,93.65,6993.97,4541.89,131.136,4.308,FALSE
4,2012-05-11,67.64,3.685,20499.88,86,103.05,5005.96,3815.16,131.1453333,4.308,FALSE
4,2012-05-18,68.43,3.62,6531.12,NA,99.91,2290.18,2521.84,131.0983226,4.308,FALSE
4,2012-05-25,77.47,3.551,4330.02,436,862.31,3268.41,3749.53,131.0287742,4.308,FALSE
4,2012-06-01,77.41,3.483,10165.22,8.6,47.93,2676.33,4896.34,130.9592258,4.308,FALSE
4,2012-06-08,78.11,3.433,7429.46,249.8,7.86,4235.27,9690.55,130.8896774,4.308,FALSE
4,2012-06-15,80.94,3.372,16063.84,84,0.22,2105.39,6113.16,130.8295333,4.308,FALSE
4,2012-06-22,81.63,3.329,6619.2,351.22,3.48,5390.02,10920.89,130.7929,4.308,FALSE
4,2012-06-29,84.23,3.257,3756.11,211.6,NA,2114.26,6371.15,130.7562667,4.308,FALSE
4,2012-07-06,80.37,3.187,9789.03,90,157.62,10671.47,3864.91,130.7196333,4.077,FALSE
4,2012-07-13,76.86,3.224,11075.38,151,17.27,3810.25,4766.88,130.683,4.077,FALSE
4,2012-07-20,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,130.7012903,4.077,FALSE
4,2012-07-27,81.06,3.356,7011.68,68.7,4.26,13565.83,3841.61,130.7195806,4.077,FALSE
4,2012-08-03,83.86,3.374,29127.2,42.27,58.34,22663.73,10925.99,130.737871,4.077,FALSE
4,2012-08-10,83.21,3.476,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,FALSE
4,2012-08-17,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.9,130.7909677,4.077,FALSE
4,2012-08-24,75.76,3.61,9983.59,NA,23.4,8115.89,7158.66,130.8381613,4.077,FALSE
4,2012-08-31,76.47,3.646,19617.58,1.02,68.29,7187.73,6428.12,130.8853548,4.077,FALSE
4,2012-09-07,82.09,3.709,9082.61,16,59.06,7217.88,8026.47,130.9325484,4.077,TRUE
4,2012-09-14,68.2,3.706,13802.34,NA,23.12,3643.77,12517.18,130.9776667,4.077,FALSE
4,2012-09-21,68.97,3.721,11214.89,5.73,16.84,6376.86,4417.13,131.0103333,4.077,FALSE
4,2012-09-28,71.74,3.666,5333.92,5.73,2.94,1931.02,9753.37,131.043,4.077,FALSE
