37,2010-02-05,45.97,2.572,NA,NA,NA,NA,NA,209.8529663,8.554,FALSE
37,2010-02-12,46.11,2.548,NA,NA,NA,NA,NA,209.9970208,8.554,TRUE
37,2010-02-19,45.66,2.514,NA,NA,NA,NA,NA,210.0451024,8.554,FALSE
37,2010-02-26,50.87,2.561,NA,NA,NA,NA,NA,210.0771885,8.554,FALSE
37,2010-03-05,51.33,2.625,NA,NA,NA,NA,NA,210.1092746,8.554,FALSE
37,2010-03-12,61.96,2.667,NA,NA,NA,NA,NA,210.1413607,8.554,FALSE
37,2010-03-19,59.56,2.72,NA,NA,NA,NA,NA,209.9803208,8.554,FALSE
37,2010-03-26,55.76,2.732,NA,NA,NA,NA,NA,209.7870932,8.554,FALSE
37,2010-04-02,63.43,2.719,NA,NA,NA,NA,NA,209.5938656,8.464,FALSE
37,2010-04-09,68.54,2.77,NA,NA,NA,NA,NA,209.400638,8.464,FALSE
37,2010-04-16,66.74,2.808,NA,NA,NA,NA,NA,209.2691428,8.464,FALSE
37,2010-04-23,68.03,2.795,NA,NA,NA,NA,NA,209.2199574,8.464,FALSE
37,2010-04-30,70.9,2.78,NA,NA,NA,NA,NA,209.170772,8.464,FALSE
37,2010-05-07,75.56,2.835,NA,NA,NA,NA,NA,209.1215867,8.464,FALSE
37,2010-05-14,77.53,2.854,NA,NA,NA,NA,NA,209.118536,8.464,FALSE
37,2010-05-21,77.34,2.826,NA,NA,NA,NA,NA,209.3922937,8.464,FALSE
37,2010-05-28,80.87,2.759,NA,NA,NA,NA,NA,209.6660514,8.464,FALSE
37,2010-06-04,79.93,2.705,NA,NA,NA,NA,NA,209.9398091,8.464,FALSE
37,2010-06-11,82.3,2.668,NA,NA,NA,NA,NA,210.2135668,8.464,FALSE
37,2010-06-18,84.37,2.637,NA,NA,NA,NA,NA,210.2108417,8.464,FALSE
37,2010-06-25,84.14,2.653,NA,NA,NA,NA,NA,210.0975233,8.464,FALSE
37,2010-07-02,81.85,2.669,NA,NA,NA,NA,NA,209.984205,8.36,FALSE
37,2010-07-09,81.74,2.642,NA,NA,NA,NA,NA,209.8708867,8.36,FALSE
37,2010-07-16,84.43,2.623,NA,NA,NA,NA,NA,209.8630532,8.36,FALSE
37,2010-07-23,82.6,2.608,NA,NA,NA,NA,NA,209.9958663,8.36,FALSE
37,2010-07-30,81.88,2.64,NA,NA,NA,NA,NA,210.1286794,8.36,FALSE
37,2010-08-06,85.49,2.627,NA,NA,NA,NA,NA,210.2614925,8.36,FALSE
37,2010-08-13,86.06,2.692,NA,NA,NA,NA,NA,210.3943056,8.36,FALSE
37,2010-08-20,85.54,2.664,NA,NA,NA,NA,NA,210.3617581,8.36,FALSE
37,2010-08-27,84.62,2.619,NA,NA,NA,NA,NA,210.3292106,8.36,FALSE
37,2010-09-03,82.29,2.577,NA,NA,NA,NA,NA,210.2966631,8.36,FALSE
37,2010-09-10,80.58,2.565,NA,NA,NA,NA,NA,210.2641156,8.36,TRUE
37,2010-09-17,82.1,2.582,NA,NA,NA,NA,NA,210.2924504,8.36,FALSE
37,2010-09-24,79.17,2.624,NA,NA,NA,NA,NA,210.3664469,8.36,FALSE
37,2010-10-01,74.66,2.603,NA,NA,NA,NA,NA,210.4404433,8.476,FALSE
37,2010-10-08,66.34,2.633,NA,NA,NA,NA,NA,210.5144398,8.476,FALSE
37,2010-10-15,71.57,2.72,NA,NA,NA,NA,NA,210.5805944,8.476,FALSE
37,2010-10-22,72.24,2.725,NA,NA,NA,NA,NA,210.6271444,8.476,FALSE
