3,2010-02-05,45.71,2.572,NA,NA,NA,NA,NA,214.4248812,7.368,FALSE
3,2010-02-12,47.93,2.548,NA,NA,NA,NA,NA,214.5747916,7.368,TRUE
3,2010-02-19,47.07,2.514,NA,NA,NA,NA,NA,214.6198868,7.368,FALSE
3,2010-02-26,52.05,2.561,NA,NA,NA,NA,NA,214.6475127,7.368,FALSE
3,2010-03-05,53.04,2.625,NA,NA,NA,NA,NA,214.6751386,7.368,FALSE
3,2010-03-12,63.08,2.667,NA,NA,NA,NA,NA,214.7027646,7.368,FALSE
3,2010-03-19,60.42,2.72,NA,NA,NA,NA,NA,214.5301219,7.368,FALSE
3,2010-03-26,57.06,2.732,NA,NA,NA,NA,NA,214.3241011,7.368,FALSE
3,2010-04-02,65.56,2.719,NA,NA,NA,NA,NA,214.1180803,7.343,FALSE
3,2010-04-09,68,2.77,NA,NA,NA,NA,NA,213.9120595,7.343,FALSE
3,2010-04-16,66.98,2.808,NA,NA,NA,NA,NA,213.7726889,7.343,FALSE
3,2010-04-23,67.87,2.795,NA,NA,NA,NA,NA,213.7221852,7.343,FALSE
3,2010-04-30,70.24,2.78,NA,NA,NA,NA,NA,213.6716815,7.343,FALSE
3,2010-05-07,73.47,2.835,NA,NA,NA,NA,NA,213.6211778,7.343,FALSE
3,2010-05-14,77.18,2.854,NA,NA,NA,NA,NA,213.6196139,7.343,FALSE
3,2010-05-21,75.81,2.826,NA,NA,NA,NA,NA,213.9116886,7.343,FALSE
3,2010-05-28,78.6,2.759,NA,NA,NA,NA,NA,214.2037634,7.343,FALSE
3,2010-06-04,78.53,2.705,NA,NA,NA,NA,NA,214.4958382,7.343,FALSE
3,2010-06-11,82.1,2.668,NA,NA,NA,NA,NA,214.787913,7.343,FALSE
3,2010-06-18,83.52,2.637,NA,NA,NA,NA,NA,214.7858259,7.343,FALSE
3,2010-06-25,83.79,2.653,NA,NA,NA,NA,NA,214.6660741,7.343,FALSE
3,2010-07-02,82.2,2.669,NA,NA,NA,NA,NA,214.5463222,7.346,FALSE
3,2010-07-09,81.75,2.642,NA,NA,NA,NA,NA,214.4265704,7.346,FALSE
3,2010-07-16,84.32,2.623,NA,NA,NA,NA,NA,214.4176476,7.346,FALSE
3,2010-07-23,83.32,2.608,NA,NA,NA,NA,NA,214.5564968,7.346,FALSE
3,2010-07-30,82.04,2.64,NA,NA,NA,NA,NA,214.695346,7.346,FALSE
