34,2010-02-05,35.44,2.598,NA,NA,NA,NA,NA,126.4420645,9.521,FALSE
34,2010-02-12,36.13,2.573,NA,NA,NA,NA,NA,126.4962581,9.521,TRUE
34,2010-02-19,38.36,2.54,NA,NA,NA,NA,NA,126.5262857,9.521,FALSE
34,2010-02-26,37.28,2.59,NA,NA,NA,NA,NA,126.5522857,9.521,FALSE
34,2010-03-05,42.65,2.654,NA,NA,NA,NA,NA,126.5782857,9.521,FALSE
34,2010-03-12,42.26,2.704,NA,NA,NA,NA,NA,126.6042857,9.521,FALSE
34,2010-03-19,45.86,2.743,NA,NA,NA,NA,NA,126.6066452,9.521,FALSE
34,2010-03-26,42.91,2.752,NA,NA,NA,NA,NA,126.6050645,9.521,FALSE
34,2010-04-02,50.07,2.74,NA,NA,NA,NA,NA,126.6034839,9.593,FALSE
34,2010-04-09,51.26,2.773,NA,NA,NA,NA,NA,126.6019032,9.593,FALSE
34,2010-04-16,59.18,2.81,NA,NA,NA,NA,NA,126.5621,9.593,FALSE
34,2010-04-23,55.04,2.805,NA,NA,NA,NA,NA,126.4713333,9.593,FALSE
34,2010-04-30,56.58,2.787,NA,NA,NA,NA,NA,126.3805667,9.593,FALSE
34,2010-05-07,57.39,2.836,NA,NA,NA,NA,NA,126.2898,9.593,FALSE
34,2010-05-14,60.74,2.845,NA,NA,NA,NA,NA,126.2085484,9.593,FALSE
34,2010-05-21,63.99,2.82,NA,NA,NA,NA,NA,126.1843871,9.593,FALSE
34,2010-05-28,68.68,2.756,NA,NA,NA,NA,NA,126.1602258,9.593,FALSE
34,2010-06-04,72.17,2.701,NA,NA,NA,NA,NA,126.1360645,9.593,FALSE
34,2010-06-11,80.84,2.668,NA,NA,NA,NA,NA,126.1119032,9.593,FALSE
34,2010-06-18,73.48,2.635,NA,NA,NA,NA,NA,126.114,9.593,FALSE
34,2010-06-25,78.47,2.654,NA,NA,NA,NA,NA,126.1266,9.593,FALSE
34,2010-07-02,73.66,2.668,NA,NA,NA,NA,NA,126.1392,9.816,FALSE
34,2010-07-09,75,2.637,NA,NA,NA,NA,NA,126.1518,9.816,FALSE
34,2010-07-16,78.53,2.621,NA,NA,NA,NA,NA,126.1498065,9.816,FALSE
34,2010-07-23,79.58,2.612,NA,NA,NA,NA,NA,126.1283548,9.816,FALSE
34,2010-07-30,72.26,2.65,NA,NA,NA,NA,NA,126.1069032,9.816,FALSE
34,2010-08-06,73.8,2.64,NA,NA,NA,NA,NA,126.0854516,9.816,FALSE
34,2010-08-13,76.72,2.698,NA,NA,NA,NA,NA,126.064,9.816,FALSE
34,2010-08-20,76.45,2.671,NA,NA,NA,NA,NA,126.0766452,9.816,FALSE
34,2010-08-27,72.87,2.621,NA,NA,NA,NA,NA,126.0892903,9.816,FALSE
