0,1705.9,1705.9
1,1578.1,1578.1
2,2399.5,2399.5
3,1816.0,1816.0
4,1700.5,1700.5
5,1848.5,1848.5
6,3890.5,3890.5
7,2813.0,2813.0
8,3078.0,3078.0
9,2045.0,2045.0
10,1816.0,1816.0
11,1218.5,1218.5
12,1383.5,1383.5
13,640.0,640.0
14,837.5,837.5
15,1120.5,1120.5
16,1623.5,1623.5
17,2382.5,2382.5
18,3058.0,3058.0
19,2616.5,2616.5
20,3031.5,3031.5
21,2886.0,2886.0
22,3169.0,3169.0
23,2144.0,2144.0
24,2046.0,2046.0
25,1529.0,1529.0
26,1044.0,1044.0
27,907.5,907.5
28,785.5,785.5
29,713.0,713.0
30,1061.0,1061.0
31,1923.0,1923.0
32,2343.5,2343.5
33,2725.0,2725.0
34,2112.0,2112.0
35,2749.0,2749.0
36,2229.0,2229.0
37,2801.0,2801.0
38,2989.5,2989.5
39,2168.0,2168.0
40,2312.0,2312.0
41,2752.0,2752.0
42,4729.5,4729.5
43,2710.0,2710.0
44,2846.0,2846.0
45,4103.5,4103.5
46,6923.0,6923.0
47,4074.0,4074.0
48,2705.5,2705.5
49,2578.0,2578.0
50,1817.0,1817.0
51,1341.0,1341.0
52,1516.5,1516.5
53,1826.8,1826.8
54,1890.5,1890.5
55,1532.0,1532.0
56,2536.0,2536.0
57,1794.0,1794.0
58,3344.0,3344.0
59,1237.75,1237.75
60,1172.5,1172.5
61,898.0,898.0
62,430.0,430.0
63,633.5,633.5
64,446.0,446.0
65,353.0,353.0
66,366.0,366.0
67,206.0,206.0
68,469.0,469.0
69,801.0,801.0
70,948.0,948.0
71,718.0,718.0
72,583.0,583.0
73,587.0,587.0
74,859.0,859.0
75,667.0,667.0
76,854.0,854.0
77,791.0,791.0
78,1095.0,1095.0
79,1757.0,1757.0
80,1889.55,1889.55
81,1500.7,1500.7
82,653.76,653.76
83,2030.67,2030.67
84,1432.46,1432.46
85,2219.86,2219.86
86,1560.52,1560.52
87,2187.89,2187.89
88,2074.25,2074.25
89,1579.19,1579.19
90,1477.4,1477.4
91,1737.25,1737.25
92,1933.98,1933.98
93,1566.28,1566.28
94,3380.67,3380.67
95,2165.49,2165.49
96,2167.13,2167.13
97,3293.89,3293.89
98,5390.86,5390.86
99,2965.25,2965.25
100,1427.62,1427.62
101,2392.67,2392.67
102,2744.67,2744.67
103,1920.76,1920.76
104,1715.89,1715.89
105,2736.78,2736.78
106,2601.75,2601.75
107,3639.31,3639.31
108,1866.37,1866.37
109,2301.85,2301.85
110,3215.44,3215.44
111,2030.97,2030.97
112,2197.0,2197.0
113,1385.0,1385.0
114,918.03,918.03
115,1048.0,1048.0
116,700.0,700.0
117,807.0,807.0
118,1263.0,1263.0
119,907.0,907.0
120,1476.0,1476.0
121,1847.03,1847.03
122,2131.0,2131.0
123,2225.5,2225.5
124,2039.0,2039.0
125,1754.0,1754.0
126,1390.0,1390.0
127,1491.0,1491.0
128,1389.0,1389.0
129,1325.0,1325.0
130,811.0,811.0
131,987.6,987.6
132,1228.46,1228.46
133,851.98,851.98
134,622.42,622.42
135,939.18,939.18
136,749.38,749.38
137,1135.68,1135.68
138,1070.68,1070.68
139,837.16,837.16
140,1029.22,1029.22
141,1359.92,1359.92
142,1053.38,1053.38
143,-666.6,1083.5625000000002
144,-666.6,1083.5625000000002
145,-666.6,2209.712105263158
146,-666.6,3380.67
147,-666.6,2165.49
148,-666.6,2165.49
149,-666.6,3698.6949999999997
150,-666.6,3698.6949999999997
151,-666.6,4074.0
152,-666.6,2209.712105263158
153,-666.6,2209.712105263158
154,-666.6,2209.712105263158
155,-666.6,2209.712105263158
156,-666.6,2209.712105263158
157,-666.6,2209.712105263158
158,-666.6,2209.712105263158
159,-666.6,754.9899999999998
160,-666.6,1083.5625000000002
161,-666.6,754.9899999999998
162,-666.6,1083.5625000000002
163,-666.6,1083.5625000000002
164,-666.6,1083.5625000000002
165,-666.6,1083.5625000000002
166,-666.6,1083.5625000000002
167,-666.6,1083.5625000000002
168,-666.6,1083.5625000000002
169,-666.6,1083.5625000000002
170,-666.6,1083.5625000000002
171,-666.6,1083.5625000000002
172,-666.6,1083.5625000000002
173,-666.6,1083.5625000000002
174,-666.6,1083.5625000000002
175,-666.6,754.9899999999998
176,-666.6,1083.5625000000002
177,-666.6,1083.5625000000002
178,-666.6,1083.5625000000002
179,-666.6,754.9899999999998
180,-666.6,1083.5625000000002
181,-666.6,1083.5625000000002
