0,16873.2,16873.2
1,13821.01,13821.01
2,14607.28,14607.28
3,15635.95,15635.95
4,14895.96,14895.96
5,13061.56,13061.56
6,10394.28,10394.28
7,12406.44,12406.44
8,13404.23,13404.23
9,12873.09,12873.09
10,11547.5,11547.5
11,11862.26,11862.26
12,11867.75,11867.75
13,12060.55,12060.55
14,10855.62,10855.62
15,11486.91,11486.91
16,9264.33,9264.33
17,11859.68,11859.68
18,12166.23,12166.23
19,10593.34,10593.34
20,10615.94,10615.94
21,11663.03,11663.03
22,13839.77,13839.77
23,21138.74,21138.74
24,25107.25,25107.25
25,34165.46,34165.46
26,41201.05,41201.05
27,44340.16,44340.16
28,67235.4,67235.4
29,66752.04,66752.04
30,27296.57,27296.57
31,16018.45,16018.45
32,14566.42,14566.42
33,12302.36,12302.36
34,12390.87,12390.87
35,14480.96,14480.96
36,11490.78,11490.78
37,11462.89,11462.89
38,11236.1,11236.1
39,12098.73,12098.73
40,11819.73,11819.73
41,11233.22,11233.22
42,15224.16,15224.16
43,15463.76,15463.76
44,16072.07,16072.07
45,18194.58,18194.58
46,21725.62,21725.62
47,8846.2,8846.2
48,14936.37,14936.37
49,12698.84,12698.84
50,17268.17,17268.17
51,13959.9,13959.9
52,12058.12,12058.12
53,12593.04,12593.04
54,11999.17,11999.17
55,11936.79,11936.79
56,12597.45,12597.45
57,11247.41,11247.41
58,9122.49,9122.49
59,10075.46,10075.46
60,10844.24,10844.24
61,11858.62,11858.62
62,11079.28,11079.28
63,11080.5,11080.5
64,10716.84,10716.84
65,12299.04,12299.04
66,11231.21,11231.21
67,10788.0,10788.0
68,10729.48,10729.48
69,11452.62,11452.62
70,10424.01,10424.01
71,10714.53,10714.53
72,10950.77,10950.77
73,10217.77,10217.77
74,11795.66,11795.66
75,20035.43,20035.43
76,26963.83,26963.83
77,31299.26,31299.26
78,41720.49,41720.49
79,49828.06,49828.06
80,68674.69,68674.69
81,62742.35,62742.35
82,28003.45,28003.45
83,15159.24,15159.24
84,13413.93,13413.93
85,12265.92,12265.92
86,12315.2,12315.2
87,13716.81,13716.81
88,12920.6,12920.6
89,11464.09,11464.09
90,10871.46,10871.46
91,11071.88,11071.88
92,11931.19,11931.19
93,11235.57,11235.57
94,12113.22,12113.22
95,15569.24,15569.24
96,16138.7,16138.7
97,18683.18,18683.18
98,21480.34,21480.34
99,11918.71,11918.71
100,15893.39,15893.39
101,15678.49,15678.49
102,17817.46,17817.46
103,15066.45,15066.45
104,14335.61,14335.61
105,15069.79,15069.79
106,15257.84,15257.84
107,13625.47,13625.47
108,13030.26,13030.26
109,12444.21,12444.21
110,10209.02,10209.02
111,9597.16,9597.16
112,11410.07,11410.07
113,11303.0,11303.0
114,10047.71,10047.71
115,11178.49,11178.49
116,10419.11,10419.11
117,11844.62,11844.62
118,11867.42,11867.42
119,10591.94,10591.94
120,10441.51,10441.51
121,10794.48,10794.48
122,11372.41,11372.41
123,11664.56,11664.56
124,10858.12,10858.12
125,10099.07,10099.07
126,12846.88,12846.88
127,20595.14,20595.14
128,26353.05,26353.05
129,27903.18,27903.18
130,36066.0,36066.0
131,40642.61,40642.61
132,50717.3,50717.3
133,66388.36,66388.36
134,59695.45,59695.45
135,23422.0,23422.0
136,15121.83,15121.83
137,12237.04,12237.04
138,12693.54,12693.54
139,12011.64,12011.64
140,10833.86,10833.86
141,11239.25,11239.25
142,10731.67,10731.67
143,-666.6,10934.926666666666
144,-666.6,10934.926666666666
145,-666.6,10934.926666666666
146,-666.6,10934.926666666666
147,-666.6,10934.926666666666
148,-666.6,10934.926666666666
149,-666.6,10934.926666666666
150,-666.6,10934.926666666666
151,-666.6,10934.926666666666
152,-666.6,12846.88
153,-666.6,12846.88
154,-666.6,12846.88
155,-666.6,12846.88
156,-666.6,12846.88
157,-666.6,12846.88
158,-666.6,12846.88
159,-666.6,12846.88
160,-666.6,12846.88
161,-666.6,12846.88
162,-666.6,12846.88
163,-666.6,12846.88
164,-666.6,12846.88
165,-666.6,12846.88
166,-666.6,12846.88
167,-666.6,12846.88
168,-666.6,12846.88
169,-666.6,12846.88
170,-666.6,12846.88
171,-666.6,12846.88
172,-666.6,12846.88
173,-666.6,12846.88
174,-666.6,12846.88
175,-666.6,12846.88
176,-666.6,12846.88
177,-666.6,12846.88
178,-666.6,12846.88
179,-666.6,24950.456666666665
180,-666.6,24950.456666666665
181,-666.6,24950.456666666665
