0,39005.54,39005.54
1,42821.59,42821.59
2,39630.96,39630.96
3,36954.24,36954.24
4,40082.46,40082.46
5,39001.92,39001.92
6,35604.43,35604.43
7,32524.3,32524.3
8,31663.76,31663.76
9,39922.46,39922.46
10,42613.58,42613.58
11,39011.0,39011.0
12,41598.05,41598.05
13,42067.12,42067.12
14,44885.6,44885.6
15,44921.08,44921.08
16,39156.26,39156.26
17,40847.58,40847.58
18,42327.89,42327.89
19,43866.43,43866.43
20,37217.44,37217.44
21,38471.09,38471.09
22,43425.89,43425.89
23,39860.23,39860.23
24,37651.42,37651.42
25,36199.81,36199.81
26,35889.61,35889.61
27,38508.63,38508.63
28,34247.19,34247.19
29,33798.17,33798.17
30,36736.77,36736.77
31,38564.79,38564.79
32,38448.16,38448.16
33,33909.27,33909.27
34,33478.18,33478.18
35,36028.76,36028.76
36,38349.63,38349.63
37,34862.32,34862.32
38,31887.01,31887.01
39,32851.02,32851.02
40,36001.2,36001.2
41,36416.97,36416.97
42,36734.7,36734.7
43,26055.94,26055.94
44,34058.41,34058.41
45,33554.22,33554.22
46,38405.48,38405.48
47,28940.31,28940.31
48,28188.34,28188.34
49,32713.46,32713.46
50,30697.5,30697.5
51,26359.01,26359.01
52,30338.3,30338.3
53,30086.31,30086.31
54,29700.43,29700.43
55,25874.21,25874.21
56,26639.89,26639.89
57,27758.89,27758.89
58,28461.66,28461.66
59,23816.77,23816.77
60,22606.87,22606.87
61,28117.73,28117.73
62,26343.69,26343.69
63,22299.47,22299.47
64,22861.36,22861.36
65,26193.6,26193.6
66,26953.96,26953.96
67,24272.99,24272.99
68,22921.8,22921.8
69,24047.55,24047.55
70,23093.31,23093.31
71,26101.44,26101.44
72,21909.32,21909.32
73,22275.01,22275.01
74,25465.67,25465.67
75,24284.82,24284.82
76,24141.73,24141.73
77,22413.9,22413.9
78,23103.19,23103.19
79,25350.73,25350.73
80,25365.1,25365.1
81,22568.38,22568.38
82,19648.66,19648.66
83,21436.32,21436.32
84,21392.91,21392.91
85,20682.29,20682.29
86,17406.23,17406.23
87,19876.07,19876.07
88,21203.49,21203.49
89,19016.59,19016.59
90,18990.57,18990.57
91,17708.75,17708.75
92,19444.25,19444.25
93,22581.86,22581.86
94,22060.28,22060.28
95,15699.04,15699.04
96,21226.81,21226.81
97,22145.56,22145.56
98,24481.79,24481.79
99,18254.26,18254.26
100,19033.6,19033.6
101,19089.5,19089.5
102,18340.76,18340.76
103,16529.99,16529.99
104,17686.51,17686.51
105,19629.74,19629.74
106,18376.37,18376.37
107,17436.08,17436.08
108,15924.33,15924.33
109,16381.11,16381.11
110,17704.82,17704.82
111,16526.15,16526.15
112,14080.3,14080.3
113,14219.71,14219.71
114,18290.02,18290.02
115,16473.71,16473.71
116,17375.52,17375.52
117,16625.65,16625.65
118,16637.6,16637.6
119,16796.23,16796.23
120,14781.56,14781.56
121,14892.94,14892.94
122,17641.39,17641.39
123,17290.9,17290.9
124,16401.49,16401.49
125,13980.44,13980.44
126,15432.21,15432.21
127,16252.54,16252.54
128,16054.18,16054.18
129,13297.78,13297.78
130,14788.82,14788.82
131,15819.63,15819.63
132,17863.33,17863.33
133,15046.68,15046.68
134,14231.4,14231.4
135,15499.23,15499.23
136,16693.32,16693.32
137,15313.9,15313.9
138,12974.87,12974.87
139,14355.84,14355.84
140,16725.6,16725.6
141,15085.24,15085.24
142,13552.16,13552.16
143,-666.6,15367.508666666668
144,-666.6,15367.508666666668
145,-666.6,15367.508666666668
146,-666.6,15367.508666666668
147,-666.6,15367.508666666668
148,-666.6,15367.508666666668
149,-666.6,15367.508666666668
150,-666.6,15367.508666666668
151,-666.6,15367.508666666668
152,-666.6,17276.876666666674
153,-666.6,17276.876666666674
154,-666.6,17276.876666666674
155,-666.6,17276.876666666674
156,-666.6,17276.876666666674
157,-666.6,15984.854166666664
158,-666.6,17276.876666666674
159,-666.6,17276.876666666674
160,-666.6,15984.854166666664
161,-666.6,15984.854166666664
162,-666.6,15984.854166666664
163,-666.6,15984.854166666664
164,-666.6,15984.854166666664
165,-666.6,17276.876666666674
166,-666.6,17276.876666666674
167,-666.6,15984.854166666664
168,-666.6,15984.854166666664
169,-666.6,15984.854166666664
170,-666.6,15984.854166666664
171,-666.6,15984.854166666664
172,-666.6,15984.854166666664
173,-666.6,15984.854166666664
174,-666.6,15984.854166666664
175,-666.6,15984.854166666664
176,-666.6,15984.854166666664
177,-666.6,15367.508666666668
178,-666.6,15367.508666666668
179,-666.6,15367.508666666668
180,-666.6,15367.508666666668
181,-666.6,15367.508666666668
